,Ticker,Date,Close,High,Low,Open,Volume,Target
0,GOOGL,2004-08-19,2.4990627765655518,2.5917129694882215,2.3899744892751706,2.4905952929130346,893181924.0,1
1,GOOGL,2004-08-20,2.6975631713867188,2.716741425335079,2.5030480676589604,2.515750362650097,456686856.0,1
2,GOOGL,2004-08-23,2.7247111797332764,2.8263273986767614,2.7159940724673137,2.758334578941002,365122512.0,0
3,GOOGL,2004-08-24,2.611886739730835,2.779504498442421,2.579509555159413,2.7705382423804465,304946748.0,1
4,GOOGL,2004-08-25,2.640031099319458,2.6898429710373146,2.587230633940597,2.6141289260261726,183772044.0,1
5,GOOGL,2004-08-26,2.68760085105896,2.6885972072151203,2.6066568199843174,2.6138792750167537,141897960.0,0
6,GOOGL,2004-08-27,2.643766164779663,2.7052842113775037,2.632310086920288,2.6923330062067796,124235640.0,0
7,GOOGL,2004-08-30,2.540656328201294,2.627328868438188,2.540656328201294,2.6220988887263554,103935960.0,1
8,GOOGL,2004-08-31,2.5496225357055664,2.5829960777882244,2.5443925556059996,2.547878971721554,98357544.0,0
9,GOOGL,2004-09-01,2.496821880340576,2.5645660275186963,2.4823760219450572,2.5578411577291527,182765052.0,1
10,GOOGL,2004-09-02,2.528202772140503,2.549622172638661,2.4641946681116593,2.470421003498909,302373324.0,0
11,GOOGL,2004-09-03,2.490844488143921,2.533931491842596,2.473658709568254,2.5142556534774436,103048848.0,1
12,GOOGL,2004-09-07,2.5299465656280518,2.540407474424162,2.48088213664117,2.5157503298286215,116950932.0,1
13,GOOGL,2004-09-08,2.5478787422180176,2.5660596899569112,2.5030479386634776,2.509025363318474,99712188.0,1
14,GOOGL,2004-09-09,2.5481274127960205,2.558089787208519,2.51550155607111,2.5536072526121987,81234684.0,1
15,GOOGL,2004-09-10,2.6233439445495605,2.653978513642344,2.522972752680559,2.530445067581615,173977848.0,1
16,GOOGL,2004-09-13,2.677389621734619,2.7000542905976443,2.6514874481136226,2.6557210716764867,156882960.0,1
17,GOOGL,2004-09-14,2.776764392852783,2.7894666869602025,2.6597059615810807,2.6761445316172052,216579204.0,1
18,GOOGL,2004-09-15,2.789466619491577,2.8450070028684182,2.74463581782993,2.7536020730759097,214261524.0,1
19,GOOGL,2004-09-16,2.838531017303467,2.884109026238969,2.780749248632217,2.797934076680321,185326488.0,1
20,GOOGL,2004-09-17,2.9262001514434814,2.9262001514434814,2.8280712941569317,2.8497386583795508,189450360.0,1
21,GOOGL,2004-09-20,2.9727745056152344,3.0285635665922044,2.9082678625561647,2.9127513464136805,212575212.0,0
22,GOOGL,2004-09-21,2.934917449951172,2.999175181248393,2.9266986392241106,2.9839818778198706,144575280.0,1
23,GOOGL,2004-09-22,2.9483659267425537,2.980495384769365,2.9092638744679826,2.9239586435396006,151624224.0,1
24,GOOGL,2004-09-23,3.0091373920440674,3.054216867626558,2.914493770893619,2.9598231066610143,170713116.0,0
25,GOOGL,2004-09-24,2.984480381011963,3.090828995516017,2.9827368171756166,3.012126118492753,182469348.0,0
26,GOOGL,2004-09-27,2.9453775882720947,3.01063144234885,2.9339212720548904,2.9777557228754827,141322536.0,1
27,GOOGL,2004-09-28,3.159569025039673,3.173017814335167,2.993943998139942,3.0210921487605726,338581080.0,1
28,GOOGL,2004-09-29,3.264672040939331,3.362801849149317,3.1438785119781003,3.155584450811779,610329060.0,0
29,GOOGL,2004-09-30,3.227810859680176,3.2950574185421964,3.2128674172171867,3.2352831741219874,275160564.0,1
30,GOOGL,2004-10-01,3.3020312786102295,3.3433747197209454,3.210377428370857,3.257698294497184,302497200.0,1
31,GOOGL,2004-10-04,3.363797903060913,3.40887738175932,3.338144639834369,3.3685302980012546,260455284.0,1
32,GOOGL,2004-10-05,3.4462368488311768,3.4502217987545998,3.293562772698118,3.3538355555371435,299464236.0,0
33,GOOGL,2004-10-06,3.414107084274292,3.448229015779646,3.3872087933359505,3.4258132592154276,267628104.0,1
34,GOOGL,2004-10-07,3.4581916332244873,3.4838448961741393,3.400907445268911,3.4101223748479566,282301416.0,0
35,GOOGL,2004-10-08,3.4302968978881836,3.4788627907466094,3.412613535080102,3.4549530922603022,221390388.0,0
36,GOOGL,2004-10-11,3.368779182434082,3.458440554274987,3.3336620787410527,3.4121148596257993,209442348.0,1
37,GOOGL,2004-10-12,3.422077178955078,3.4273083450372783,3.322453434075655,3.348355607744305,233310456.0,1
38,GOOGL,2004-10-13,3.5092482566833496,3.5752485976983936,3.4888259242279323,3.569521033581963,395324280.0,1
39,GOOGL,2004-10-14,3.5366454124450684,3.5461090153002073,3.4509680461256034,3.511988269625098,208842948.0,1
40,GOOGL,2004-10-15,3.58919620513916,3.623815723871623,3.535399382217103,3.6096197256316964,263895840.0,1
41,GOOGL,2004-10-18,3.7149717807769775,3.715967899541536,3.516969329266201,3.5665325258323546,280726992.0,0
42,GOOGL,2004-10-19,3.6845862865448,3.795667058869698,3.6698915172067283,3.7483454833704726,362197440.0,0
43,GOOGL,2004-10-20,3.499037027359009,3.7107369406472697,3.4768701816929752,3.6868272430836884,454453092.0,1
44,GOOGL,2004-10-21,3.7204508781433105,3.73913036021667,3.5271808105117737,3.596419848011356,582996420.0,1
45,GOOGL,2004-10-22,4.2945332527160645,4.487305744969128,4.086568405366086,4.247461297269594,1474200324.0,1
46,GOOGL,2004-10-25,4.667375564575195,4.842464203979521,4.297521736361942,4.393409203447434,1309257432.0,0
47,GOOGL,2004-10-26,4.527902126312256,4.79788210220712,4.4830715625486075,4.640974654466108,891391716.0,1
48,GOOGL,2004-10-27,4.6317596435546875,4.720175981540954,4.527154833077089,4.550815857393249,533725740.0,1
