,Ticker,Date,Close,High,Low,Open,Volume,Target
0,NVDA,2000-01-03,0.08943141251802444,0.090983897399508,0.08429712581787493,0.09026772013840968,300912000,0
1,NVDA,2000-01-04,0.08704356104135513,0.08811828492022909,0.08262545065416278,0.08787895332784398,300480000,0
2,NVDA,2000-01-05,0.0841779112815857,0.08596881205215415,0.0829839728797485,0.08453645764094075,188352000,0
3,NVDA,2000-01-06,0.07868509739637375,0.08417793136880226,0.0754618346132436,0.08417793136880226,120480000,1
4,NVDA,2000-01-07,0.07999914884567261,0.0808345341427037,0.07713351738042261,0.07832745590622392,71184000,1
5,NVDA,2000-01-10,0.08262545615434647,0.0859688428852263,0.07880523040150665,0.08023758532643992,239856000,0
6,NVDA,2000-01-11,0.07928207516670227,0.08310322354196965,0.07928207516670227,0.0821477075697783,148128000,0
7,NVDA,2000-01-12,0.07725273817777634,0.07940219271865497,0.07617801432343162,0.07928206233632949,123552000,1
8,NVDA,2000-01-13,0.08047599345445633,0.0811930862984856,0.0761780071244092,0.0771335228516688,132192000,1
9,NVDA,2000-01-14,0.08393855392932892,0.08728193870439023,0.08143147652057393,0.08167081482107208,604560000,1
10,NVDA,2000-01-18,0.08752131462097168,0.08787894553998912,0.08119308862922554,0.08501331378921251,261648000,0
11,NVDA,2000-01-19,0.08668500185012817,0.08787894042540383,0.08596882454048539,0.08787894042540383,164688000,0
12,NVDA,2000-01-20,0.0864466056227684,0.09217786372534294,0.08573042809235004,0.0874021216164021,179568000,0
13,NVDA,2000-01-21,0.08549108356237411,0.0865658074526059,0.08334162894972111,0.08620726098473515,544272000,0
14,NVDA,2000-01-24,0.0816708356142044,0.08823747651338262,0.08119307440446784,0.08823747651338262,256944000,0
15,NVDA,2000-01-25,0.08095376938581467,0.08286480134749087,0.07832748224900735,0.08202849342380956,237120000,0
16,NVDA,2000-01-26,0.07761038839817047,0.0831032307354402,0.07617803324549104,0.08095377566065284,232464000,0
17,NVDA,2000-01-27,0.07355079054832458,0.07820731554241157,0.07068515944953915,0.07820731554241157,458208000,0
18,NVDA,2000-01-28,0.07140223681926727,0.07307392918598392,0.06853661316798552,0.07259617493601807,194448000,0
19,NVDA,2000-01-31,0.07080530375242233,0.07331238216243788,0.06686494833787951,0.071759897132594,182400000,1
20,NVDA,2000-02-01,0.07247608155012131,0.07307396642607672,0.06829730967627132,0.07092451871398861,92976000,1
21,NVDA,2000-02-02,0.07450632005929947,0.07593959718156879,0.07247608041595706,0.07283462686681137,149040000,1
22,NVDA,2000-02-03,0.07570025324821472,0.07844667007974902,0.07522249196488479,0.07689418503552721,108240000,1
23,NVDA,2000-02-04,0.0774911567568779,0.0780881260852067,0.07593959400982885,0.0780881260852067,123696000,0
24,NVDA,2000-02-07,0.07271541655063629,0.07784970400214859,0.07259620851926642,0.07784970400214859,217488000,1
25,NVDA,2000-02-08,0.07617801427841187,0.07880522331042245,0.07259621177494617,0.07450632106339494,468816000,1
26,NVDA,2000-02-09,0.07808814942836761,0.08035681255754289,0.07796894136260185,0.07904366547821119,589056000,1
27,NVDA,2000-02-10,0.09408794343471527,0.09552121344902777,0.08286477007817838,0.08286477007817838,970080000,1
28,NVDA,2000-02-11,0.0955212265253067,0.09886461272468954,0.08859603806955685,0.09874448235072253,423792000,1
29,NVDA,2000-02-14,0.1108039915561676,0.1108039915561676,0.09480415641381981,0.09575967239419289,650112000,0
30,NVDA,2000-02-15,0.10650596022605896,0.11116249229395929,0.1019686429983524,0.11104328428595305,450480000,1
31,NVDA,2000-02-16,0.11140093207359314,0.11510287168962313,0.10650598294550845,0.1076999216352653,1019568000,1
32,NVDA,2000-02-17,0.11534126102924347,0.11605835375471428,0.10961000547196176,0.11128169825360273,535776000,1
33,NVDA,2000-02-18,0.12871477007865906,0.13038645559687878,0.11283415392233877,0.1136695389250107,960864000,0
34,NVDA,2000-02-22,0.12513211369514465,0.12632605250101261,0.12035637213605209,0.12465528151503148,542496000,1
35,NVDA,2000-02-23,0.125849187374115,0.12716233402381308,0.12214726162965184,0.12369973984614975,511392000,0
36,NVDA,2000-02-24,0.12465524673461914,0.12740074771540996,0.11940082977025737,0.1265653624555026,244320000,0
37,NVDA,2000-02-25,0.11689376085996628,0.12477447187520092,0.11175948038008077,0.12477447187520092,278736000,0
38,NVDA,2000-02-28,0.11605837941169739,0.11749073415306507,0.11414735468285087,0.11629679547602792,517872000,1
39,NVDA,2000-02-29,0.122266486287117,0.12369975667180508,0.11534129698982529,0.11534129698982529,306048000,0
40,NVDA,2000-03-01,0.11868467926979065,0.12226648183086863,0.11677456311842903,0.12226648183086863,383568000,0
41,NVDA,2000-03-02,0.11068474501371384,0.11964017258812956,0.11032712094468936,0.11964017258812956,191040000,1
42,NVDA,2000-03-03,0.11247563362121582,0.11366956516979415,0.1098493408545163,0.11080394088483894,273696000,0
43,NVDA,2000-03-06,0.1117594987154007,0.12178965892883747,0.11080398281044618,0.11319276915673757,432096000,1
44,NVDA,2000-03-07,0.15916197001934052,0.1666841264504439,0.1370723464191283,0.14328135641624867,1952208000,1
45,NVDA,2000-03-08,0.16047516465187073,0.16190843503663824,0.14758029509157158,0.15907216086673767,668736000,1
46,NVDA,2000-03-09,0.19160915911197662,0.20632518825284368,0.16190841817262394,0.16238526395927477,952944000,1
47,NVDA,2000-03-10,0.22542910277843475,0.27701040103924796,0.2001162081901656,0.20154947864876777,2161200000,1
48,NVDA,2000-03-13,0.2851303517818451,0.286562706189806,0.20250400993597073,0.2044150410521786,2415168000,0
49,NVDA,2000-03-14,0.21038474142551422,0.28357790832077445,0.20632517800837677,0.28357790832077445,1567776000,0
50,NVDA,2000-03-15,0.20178788900375366,0.23128048223308695,0.1948627000153822,0.22545934769529902,995616000,0
51,NVDA,2000-03-16,0.17990732192993164,0.21539984753361616,0.17695274174427383,0.208235313404332,750384000,1
52,NVDA,2000-03-17,0.1908031702041626,0.20441513453465232,0.17572858420698817,0.17575885081067194,557616000,0
53,NVDA,2000-03-20,0.19068390130996704,0.20465348536043923,0.18459409861909637,0.19832526662776565,365280000,0
54,NVDA,2000-03-21,0.18125075101852417,0.19271325234721648,0.16620643323859155,0.1910415658321235,536640000,1
55,NVDA,2000-03-22,0.18256476521492004,0.18817589083887717,0.17957900344676359,0.1826839732296079,230592000,1
56,NVDA,2000-03-23,0.18578802049160004,0.1958181782876362,0.18053453238785208,0.18089307195794213,309408000,0
57,NVDA,2000-03-24,0.1780274510383606,0.19295255768319455,0.17193764831813624,0.18459409950886582,231600000,0
58,NVDA,2000-03-27,0.166325643658638,0.1834002015136064,0.16477408068096977,0.1776689371030808,388944000,0
59,NVDA,2000-03-28,0.15390846133232117,0.16238520983612356,0.1509227001615697,0.1605943024414709,393312000,0
60,NVDA,2000-03-29,0.14375923573970795,0.15808738315380227,0.1375502206410599,0.15450556493045772,469440000,0
61,NVDA,2000-03-30,0.14292281866073608,0.15617715449243436,0.1346844841188575,0.13946022467773433,361920000,1
62,NVDA,2000-03-31,0.1614004224538803,0.16787811706979197,0.1499681742440152,0.15268432488617945,962976000,0
63,NVDA,2000-04-03,0.14877422153949738,0.1604751513440671,0.1445945342881881,0.15993778601742156,329952000,0
64,NVDA,2000-04-04,0.14328140020370483,0.15928122670359812,0.10889386278837776,0.15665403118400148,513792000,1
65,NVDA,2000-04-05,0.17516188323497772,0.18626584622299303,0.13731173904559477,0.1447146907635753,639600000,1
66,NVDA,2000-04-06,0.18328097462654114,0.19259402725339292,0.1745648776910098,0.18328097462654114,404592000,1
67,NVDA,2000-04-07,0.1959373652935028,0.20059389728985788,0.18435564613788985,0.19247477171387387,318576000,0
68,NVDA,2000-04-10,0.17862442135810852,0.21086249831010972,0.1749224820920195,0.1992807776007905,395280000,0
69,NVDA,2000-04-11,0.16799727082252502,0.18149002107078505,0.1528337501392459,0.1661761102785045,457584000,0
70,NVDA,2000-04-12,0.15056508779525757,0.17193761737887028,0.14996811861768977,0.16823660797781237,313440000,0
71,NVDA,2000-04-13,0.14411672949790955,0.1571317176086533,0.1416096585127942,0.15175900880522786,313296000,0
72,NVDA,2000-04-14,0.1314309984445572,0.14531164410543895,0.12513211575002128,0.13492294429683716,421920000,1
73,NVDA,2000-04-17,0.13814705610275269,0.14328134908180667,0.12035632776296791,0.12035632776296791,294096000,1
74,NVDA,2000-04-18,0.1626245528459549,0.17145985512524828,0.14758024098120723,0.15205704519614854,477504000,0
75,NVDA,2000-04-19,0.15486307442188263,0.17002751068221375,0.1528337507836679,0.1677588555184433,278352000,0
76,NVDA,2000-04-20,0.15402773022651672,0.16202764993018404,0.15187828249645585,0.15904280309220575,153936000,0
77,NVDA,2000-04-24,0.14638544619083405,0.15163985057007728,0.13874406622459962,0.14519150747285467,205968000,1
78,NVDA,2000-04-25,0.1623852401971817,0.16716189599130082,0.15259442809586288,0.15295296764840424,249696000,0
79,NVDA,2000-04-26,0.16071361303329468,0.1776689504497347,0.16047518325530563,0.17372860765876763,254112000,1
80,NVDA,2000-04-27,0.17384779453277588,0.17551948099361717,0.14913187078750428,0.14996817177462096,280992000,0
81,NVDA,2000-04-28,0.17026597261428833,0.18340017221143798,0.17026597261428833,0.17659419176642394,179040000,1
82,NVDA,2000-05-01,0.17575880885124207,0.18053454982727177,0.17157910802758422,0.1767134022727161,119424000,0
83,NVDA,2000-05-02,0.16895286738872528,0.18602742670430042,0.16405698807215083,0.17575884950334603,234000000,0
84,NVDA,2000-05-03,0.16620641946792603,0.17337093996146913,0.1528337893110461,0.16787810584451512,329184000,1
85,NVDA,2000-05-04,0.16823667287826538,0.17528107039781407,0.16441552482566096,0.16584787973340478,241200000,1
86,NVDA,2000-05-05,0.17599719762802124,0.18005676061418718,0.16525086316852153,0.16751951844217228,170592000,0
87,NVDA,2000-05-08,0.16954977810382843,0.17766889073490333,0.16931043289278008,0.17145988023997896,185136000,0
88,NVDA,2000-05-09,0.16716191172599792,0.17384776837890026,0.1623852554822594,0.17241541373149447,176832000,0
89,NVDA,2000-05-10,0.15068432688713074,0.16560943392588237,0.1492510567231395,0.16549022590126006,274080000,1
90,NVDA,2000-05-11,0.15713174641132355,0.15987816307155145,0.15080352778038272,0.15283376714911068,245904000,0
91,NVDA,2000-05-12,0.15235602855682373,0.1700275541784481,0.15235602855682373,0.16143067886212079,187824000,1
92,NVDA,2000-05-15,0.16286304593086243,0.16549025516084878,0.1442369117698151,0.15163986258576223,282096000,1
93,NVDA,2000-05-16,0.1795790046453476,0.18471329824482172,0.16811649260081593,0.17002752389442474,366432000,1
94,NVDA,2000-05-17,0.21110089123249054,0.21898160099015826,0.18901218278796414,0.18913139079707386,1290624000,0
95,NVDA,2000-05-18,0.19677278399467468,0.21575745474193417,0.19545963734834482,0.2122948605731524,509904000,0
96,NVDA,2000-05-19,0.19510112702846527,0.2015494705633235,0.18960920805295822,0.19104156294065475,521184000,1
97,NVDA,2000-05-22,0.20775844156742096,0.20775844156742096,0.1758779911283147,0.19295254399444672,517152000,0
98,NVDA,2000-05-23,0.20608679950237274,0.22530988951286182,0.1991616100082816,0.20250408119553792,778560000,0
99,NVDA,2000-05-24,0.20345953106880188,0.20919079374071384,0.1762365287108312,0.2058474080126662,739632000,0
100,NVDA,2000-05-25,0.20059391856193542,0.2187432027829317,0.1980868334564434,0.20644438959543265,569184000,1
101,NVDA,2000-05-26,0.2016090601682663,0.20716058239268784,0.1891314203541672,0.2016090601682663,183456000,1
102,NVDA,2000-05-30,0.20990701019763947,0.21516049896221429,0.2060867780448749,0.20704137149421295,303648000,1
103,NVDA,2000-05-31,0.21802611649036407,0.2216088340762077,0.20919081249904087,0.20919081249904087,469536000,1
104,NVDA,2000-06-01,0.22411596775054932,0.2265038455708124,0.21850392469496785,0.22447452109473826,418992000,1
105,NVDA,2000-06-02,0.25133979320526123,0.2540852939239258,0.22877239602070149,0.22877239602070149,592176000,1
106,NVDA,2000-06-05,0.2567419111728668,0.2693689989060953,0.24095116465982144,0.25098131002622387,491904000,0
107,NVDA,2000-06-06,0.24393701553344727,0.26721967697755333,0.24262293907930352,0.25766819076690944,375888000,0
108,NVDA,2000-06-07,0.23307132720947266,0.24417530005485932,0.2294886097144709,0.2421459761930711,332352000,1
109,NVDA,2000-06-08,0.23486222326755524,0.23928032585430764,0.2254290351852185,0.239041007978749,460704000,1
110,NVDA,2000-06-09,0.24154813587665558,0.25217527920235694,0.23569767707307648,0.23928039543036292,467280000,0
111,NVDA,2000-06-12,0.235100656747818,0.24465306721706823,0.22972796047760266,0.24262281412866674,380016000,1
112,NVDA,2000-06-13,0.24250368773937225,0.24262289580173263,0.22734015985101197,0.22853409883047093,447840000,0
113,NVDA,2000-06-14,0.24226531386375427,0.24835419055649754,0.2390714008244012,0.24704107061444333,275088000,1
